target,estimator,split,n,mae,rmse
ast,RATE36CTX_a0.40_m0.70,2024,4447,1.2658415890687296,1.7281837364414896
ast,RATE36CTX_a0.40_m0.70,SCORE_pooled,8882,1.2824719458814717,1.7593008583945748
ast,RATE36_a0.50_m0.05,SELECT_2021_2022,7463,1.3348510589725104,1.8099448326832166
ast,RATE36_a0.50_m0.05,2023,4435,1.319140115469233,1.8101898411240993
ast,RATE36_a0.50_m0.05,2024,4447,1.2954695141321433,1.7646902738341752
ast,RATE36_a0.50_m0.05,SCORE_pooled,8882,1.3072888247524983,1.7875540926417806
ast,RATE36CTX_a0.50_m0.05,SELECT_2021_2022,7463,1.3423151388679855,1.8183830532646543
ast,RATE36CTX_a0.50_m0.05,2023,4435,1.3275810356946414,1.818111678151773
ast,RATE36CTX_a0.50_m0.05,2024,4447,1.3015725618002583,1.7718215476578487
ast,RATE36CTX_a0.50_m0.05,SCORE_pooled,8882,1.3145592294113355,1.7950845601298036
ast,RATE36_a0.50_m0.08,SELECT_2021_2022,7463,1.3317993228541931,1.8065583947232162
ast,RATE36_a0.50_m0.08,2023,4435,1.3172537380126643,1.8076984295139955
ast,RATE36_a0.50_m0.08,2024,4447,1.2913321256125159,1.7601829084178868
ast,RATE36_a0.50_m0.08,SCORE_pooled,8882,1.3042754211534593,1.7840667645151949
ast,RATE36CTX_a0.50_m0.08,SELECT_2021_2022,7463,1.3389442094589747,1.814837648314204
ast,RATE36CTX_a0.50_m0.08,2023,4435,1.3258769536169321,1.8156527152598048
ast,RATE36CTX_a0.50_m0.08,2024,4447,1.29725084178358,1.7669644249658703
ast,RATE36CTX_a0.50_m0.08,SCORE_pooled,8882,1.311544560088119,1.7914410953692088
ast,RATE36_a0.50_m0.10,SELECT_2021_2022,7463,1.3300071379603904,1.8047098345631163
ast,RATE36_a0.50_m0.10,2023,4435,1.3163362563774772,1.8063452039175414
ast,RATE36_a0.50_m0.10,2024,4447,1.289062284260166,1.7577883124250204
ast,RATE36_a0.50_m0.10,SCORE_pooled,8882,1.3026808461088795,1.7821993337483444
ast,RATE36CTX_a0.50_m0.10,SELECT_2021_2022,7463,1.337038082508189,1.8129140746245942
ast,RATE36CTX_a0.50_m0.10,2023,4435,1.3249052398290986,1.8143100482986254
ast,RATE36CTX_a0.50_m0.10,2024,4447,1.2948673596681235,1.7643630055694954
ast,RATE36CTX_a0.50_m0.10,SCORE_pooled,8882,1.3098660084537488,1.789477056997375
ast,RATE36_a0.50_m0.15,SELECT_2021_2022,7463,1.3265045444267913,1.8014617601407727
ast,RATE36_a0.50_m0.15,2023,4435,1.3145477087545943,1.8038393263372237
ast,RATE36_a0.50_m0.15,2024,4447,1.285106318767562,1.753574753113842
ast,RATE36_a0.50_m0.15,SCORE_pooled,8882,1.2998071254093644,1.778850632670756
ast,RATE36CTX_a0.50_m0.15,SELECT_2021_2022,7463,1.3332870017153695,1.8095666632395095
ast,RATE36CTX_a0.50_m0.15,2023,4435,1.3227549159557483,1.8118062713184706
ast,RATE36CTX_a0.50_m0.15,2024,4447,1.2905339104143538,1.7597255423783222
ast,RATE36CTX_a0.50_m0.15,SCORE_pooled,8882,1.3066226471376239,1.785920581066308
ast,RATE36_a0.50_m0.20,SELECT_2021_2022,7463,1.3242538530198802,1.7998804760734157
ast,RATE36_a0.50_m0.20,2023,4435,1.313269933177163,1.8024099645687672
ast,RATE36_a0.50_m0.20,2024,4447,1.2826802296217206,1.7512564378384632
ast,RATE36_a0.50_m0.20,SCORE_pooled,8882,1.2979544173348918,1.7769827228537365
ast,RATE36CTX_a0.50_m0.20,SELECT_2021_2022,7463,1.3308158598481497,1.807971199705041
ast,RATE36CTX_a0.50_m0.20,2023,4435,1.3212119296282816,1.8103782301839095
ast,RATE36CTX_a0.50_m0.20,2024,4447,1.2878227699820817,1.7570894176629062
ast,RATE36CTX_a0.50_m0.20,SCORE_pooled,8882,1.304494794642169,1.7838968181595054
ast,RATE36_a0.50_m0.25,SELECT_2021_2022,7463,1.3228241489900872,1.7995645563127523
ast,RATE36_a0.50_m0.25,2023,4435,1.3125037825295516,1.8019231460008613
ast,RATE36_a0.50_m0.25,2024,4447,1.281497371029106,1.7502300590797253
ast,RATE36_a0.50_m0.25,SCORE_pooled,8882,1.2969796312187567,1.7762297433263894
ast,RATE36CTX_a0.50_m0.25,SELECT_2021_2022,7463,1.329477334697159,1.8076855456112948
ast,RATE36CTX_a0.50_m0.25,2023,4435,1.320629052701435,1.8099191191755377
ast,RATE36CTX_a0.50_m0.25,2024,4447,1.2864257596631345,1.7558107690298863
ast,RATE36CTX_a0.50_m0.25,SCORE_pooled,8882,1.3035043010530087,1.783033652136871
ast,RATE36_a0.50_m0.30,SELECT_2021_2022,7463,1.3220574122700908,1.8001974151081652
ast,RATE36_a0.50_m0.30,2023,4435,1.312290816539754,1.8022723183830964
ast,RATE36_a0.50_m0.30,2024,4447,1.2810865878577746,1.7501233899966009
ast,RATE36_a0.50_m0.30,SCORE_pooled,8882,1.2966676230080314,1.7763540051818996
ast,RATE36CTX_a0.50_m0.30,SELECT_2021_2022,7463,1.3289395808456295,1.8083674580001365
ast,RATE36CTX_a0.50_m0.30,2023,4435,1.3205716527020634,1.8103275115156297
ast,RATE36CTX_a0.50_m0.30,2024,4447,1.2856183463862387,1.755485831228425
ast,RATE36CTX_a0.50_m0.30,SCORE_pooled,8882,1.3030713877632578,1.7830804802815479
ast,RATE36_a0.50_m0.40,SELECT_2021_2022,7463,1.3221615032587757,1.8035283265028799
ast,RATE36_a0.50_m0.40,2023,4435,1.3128835537405676,1.805115696607695
ast,RATE36_a0.50_m0.40,2024,4447,1.2814676233592723,1.7518992838627518
ast,RATE36_a0.50_m0.40,SCORE_pooled,8882,1.2971543663497074,1.7786705761760635
ast,RATE36CTX_a0.50_m0.40,SELECT_2021_2022,7463,1.3294038337237486,1.8118021476809372
ast,RATE36CTX_a0.50_m0.40,2023,4435,1.3212669425499446,1.8133502220532987
ast,RATE36CTX_a0.50_m0.40,2024,4447,1.2859635031861412,1.7568586532995394
ast,RATE36CTX_a0.50_m0.40,SCORE_pooled,8882,1.3035913745640366,1.7852897338066231
ast,RATE36_a0.50_m0.50,SELECT_2021_2022,7463,1.3239530376714466,1.808936426073536
ast,RATE36_a0.50_m0.50,2023,4435,1.314683705216622,1.8103581540029403
ast,RATE36_a0.50_m0.50,2024,4447,1.283528368641593,1.7557487443383097
ast,RATE36_a0.50_m0.50,SCORE_pooled,8882,1.299084990766143,1.7832256155717787
ast,RATE36CTX_a0.50_m0.50,SELECT_2021_2022,7463,1.331524511953538,1.8172918123966564
ast,RATE36CTX_a0.50_m0.50,2023,4435,1.323135263399068,1.8187883562068243
ast,RATE36CTX_a0.50_m0.50,2024,4447,1.2881204542029192,1.7603107028819422
ast,RATE36CTX_a0.50_m0.50,SCORE_pooled,8882,1.3056042054734573,1.7897488769144676
ast,RATE36_a0.50_m0.70,SELECT_2021_2022,7463,1.3318980101795976,1.8249563407222786
ast,RATE36_a0.50_m0.70,2023,4435,1.3215033234112377,1.8269254337840233
ast,RATE36_a0.50_m0.70,2024,4447,1.290918488830019,1.7688866930535485
ast,RATE36_a0.50_m0.70,SCORE_pooled,8882,1.3061902453451848,1.798101042044139
ast,RATE36CTX_a0.50_m0.70,SELECT_2021_2022,7463,1.339640245584379,1.833398354838788
ast,RATE36CTX_a0.50_m0.70,2023,4435,1.3303011397554345,1.8356645472234288
ast,RATE36CTX_a0.50_m0.70,2024,4447,1.2959579480822887,1.7727168903437829
ast,RATE36CTX_a0.50_m0.70,SCORE_pooled,8882,1.313106344284766,1.804422709283086
ast,RATE36_a0.70_m0.05,SELECT_2021_2022,7463,1.4113397624944184,1.9237541653658872
ast,RATE36_a0.70_m0.05,2023,4435,1.3890660249934226,1.9226932401278363
ast,RATE36_a0.70_m0.05,2024,4447,1.3749523951677454,1.8824426312474356
ast,RATE36_a0.70_m0.05,SCORE_pooled,8882,1.3819996759915327,1.9026471862258032
ast,RATE36CTX_a0.70_m0.05,SELECT_2021_2022,7463,1.4213900437987435,1.9356096171284594
ast,RATE36CTX_a0.70_m0.05,2023,4435,1.3989242169321907,1.934576367566974
ast,RATE36CTX_a0.70_m0.05,2024,4447,1.3828106212091544,1.8950537432105952
ast,RATE36CTX_a0.70_m0.05,SCORE_pooled,8882,1.3908565339575967,1.9148903259888548
ast,RATE36_a0.70_m0.08,SELECT_2021_2022,7463,1.4081649313254252,1.919899045657061
ast,RATE36_a0.70_m0.08,2023,4435,1.3873235945340965,1.9201000126537449
ast,RATE36_a0.70_m0.08,2024,4447,1.370736013813508,1.8778272917717913
ast,RATE36_a0.70_m0.08,SCORE_pooled,8882,1.3790185988727075,1.8990527227328808
ast,RATE36CTX_a0.70_m0.08,SELECT_2021_2022,7463,1.4179940921008707,1.9315178543826201
ast,RATE36CTX_a0.70_m0.08,2023,4435,1.3974097987234881,1.9320597611475259
ast,RATE36CTX_a0.70_m0.08,2024,4447,1.3783749686687723,1.8901138725034876
ast,RATE36CTX_a0.70_m0.08,SCORE_pooled,8882,1.387879525220525,1.9111735616855956
ast,RATE36_a0.70_m0.10,SELECT_2021_2022,7463,1.4063932473301088,1.91777146322834
ast,RATE36_a0.70_m0.10,2023,4435,1.3864527585776205,1.9186078709172407
ast,RATE36_a0.70_m0.10,2024,4447,1.3684060031615375,1.8752838425526432
ast,RATE36_a0.70_m0.10,SCORE_pooled,8882,1.377417189861642,1.8970402717621873
ast,RATE36CTX_a0.70_m0.10,SELECT_2021_2022,7463,1.416064268429671,1.9292683812887652
ast,RATE36CTX_a0.70_m0.10,2023,4435,1.3965293320206102,1.9306012212769654
ast,RATE36CTX_a0.70_m0.10,2024,4447,1.376064926404304,1.8873781938093126
ast,RATE36CTX_a0.70_m0.10,SCORE_pooled,8882,1.3862833050249206,1.9090828381742315
ast,RATE36_a0.70_m0.15,SELECT_2021_2022,7463,1.4029077246520587,1.9139325225334607
ast,RATE36_a0.70_m0.15,2023,4435,1.3849346394552522,1.9155827312118634
ast,RATE36_a0.70_m0.15,2024,4447,1.364100928830653,1.8704711684231925
ast,RATE36_a0.70_m0.15,SCORE_pooled,8882,1.3745037104811932,1.893130851287857
ast,RATE36CTX_a0.70_m0.15,SELECT_2021_2022,7463,1.4122127085026306,1.925223934697576
ast,RATE36CTX_a0.70_m0.15,2023,4435,1.3943882996264245,1.9276146365354332
ast,RATE36CTX_a0.70_m0.15,2024,4447,1.3716426580985315,1.8821646816425897
ast,RATE36CTX_a0.70_m0.15,SCORE_pooled,8882,1.383000113646404,1.9049945060554199
ast,RATE36_a0.70_m0.20,SELECT_2021_2022,7463,1.400692447710496,1.9118820714480524
ast,RATE36_a0.70_m0.20,2023,4435,1.3839405028317875,1.9135188135759444
ast,RATE36_a0.70_m0.20,2024,4447,1.3613623831325954,1.8673218407991599
ast,RATE36_a0.70_m0.20,SCORE_pooled,8882,1.372636190931055,1.890530233634348
ast,RATE36CTX_a0.70_m0.20,SELECT_2021_2022,7463,1.4096046238509194,1.9230617982226321
ast,RATE36CTX_a0.70_m0.20,2023,4435,1.3929160588258236,1.9255630954329406
ast,RATE36CTX_a0.70_m0.20,2024,4447,1.3686997448864535,1.8786991732893943
ast,RATE36CTX_a0.70_m0.20,SCORE_pooled,8882,1.380791543166245,1.9022438000897914
ast,RATE36_a0.70_m0.25,SELECT_2021_2022,7463,1.3994052345071786,1.9111875498069506
ast,RATE36_a0.70_m0.25,2023,4435,1.3833740891133897,1.9123848285209053
ast,RATE36_a0.70_m0.25,2024,4447,1.3595713973461852,1.865330043121866
ast,RATE36_a0.70_m0.25,SCORE_pooled,8882,1.3714566639514039,1.8889721729812852
ast,RATE36CTX_a0.70_m0.25,SELECT_2021_2022,7463,1.407908291949155,1.9223058997412044
ast,RATE36CTX_a0.70_m0.25,2023,4435,1.3922430159287795,1.9244492370775905
ast,RATE36CTX_a0.70_m0.25,2024,4447,1.366716869643033,1.8764376601740875
ast,RATE36CTX_a0.70_m0.25,SCORE_pooled,8882,1.3794626992734411,1.900562628625948
ast,RATE36_a0.70_m0.30,SELECT_2021_2022,7463,1.398906224904957,1.9115123133979297
ast,RATE36_a0.70_m0.30,2023,4435,1.3830285532490805,1.91211474873484
ast,RATE36_a0.70_m0.30,2024,4447,1.358205259502035,1.864191730883905
ast,RATE36_a0.70_m0.30,SCORE_pooled,8882,1.3706001376565213,1.8882729040226935
ast,RATE36CTX_a0.70_m0.30,SELECT_2021_2022,7463,1.4070317345426389,1.92259454653183
ast,RATE36CTX_a0.70_m0.30,2023,4435,1.3918127495594197,1.924218169874401
ast,RATE36CTX_a0.70_m0.30,2024,4447,1.3655031334678862,1.8750477345541599
ast,RATE36CTX_a0.70_m0.30,SCORE_pooled,8882,1.3786401687488987,1.8997588242885497
ast,RATE36_a0.70_m0.40,SELECT_2021_2022,7463,1.399284818232856,1.9143881733455368
ast,RATE36_a0.70_m0.40,2023,4435,1.38310861687408,1.913836107192766
ast,RATE36_a0.70_m0.40,2024,4447,1.3565057715555175,1.8638769643856137
ast,RATE36_a0.70_m0.40,SCORE_pooled,8882,1.3697892233668019,1.8889879563783083
ast,RATE36CTX_a0.70_m0.40,SELECT_2021_2022,7463,1.407140916058594,1.9254251916034562
ast,RATE36CTX_a0.70_m0.40,2023,4435,1.3918264953299468,1.9260570263471575
ast,RATE36CTX_a0.70_m0.40,2024,4447,1.3645028034377686,1.8742226031945057
ast,RATE36CTX_a0.70_m0.40,SCORE_pooled,8882,1.3781461915870379,1.9002815447523114
ast,RATE36_a0.70_m0.50,SELECT_2021_2022,7463,1.4010299776254005,1.919499645589305
ast,RATE36_a0.70_m0.50,2023,4435,1.3842175859638668,1.9181175472945033
ast,RATE36_a0.70_m0.50,2024,4447,1.3565183934827139,1.865764701374361
ast,RATE36_a0.70_m0.50,SCORE_pooled,8882,1.3703492782669868,1.892086838355739
ast,RATE36CTX_a0.70_m0.50,SELECT_2021_2022,7463,1.4090183511887584,1.930492974154086
ast,RATE36CTX_a0.70_m0.50,2023,4435,1.393103406984912,1.9304581391853637
ast,RATE36CTX_a0.70_m0.50,2024,4447,1.3647042036870203,1.875556531262462
ast,RATE36CTX_a0.70_m0.50,SCORE_pooled,8882,1.3788846210058843,1.9031682294635932
ast,RATE36_a0.70_m0.70,SELECT_2021_2022,7463,1.408833093487025,1.9352227355689078
ast,RATE36_a0.70_m0.70,2023,4435,1.389708711107866,1.9333104755856807
ast,RATE36_a0.70_m0.70,2024,4447,1.36203141795047,1.8756941730387329
ast,RATE36_a0.70_m0.70,SCORE_pooled,8882,1.3758513678663733,1.904681275694198
ast,RATE36CTX_a0.70_m0.70,SELECT_2021_2022,7463,1.4165776687785239,1.9460849095019346
ast,RATE36CTX_a0.70_m0.70,2023,4435,1.399540661307815,1.9457891893718566
ast,RATE36CTX_a0.70_m0.70,2024,4447,1.3698587615560467,1.884317120640083
ast,RATE36CTX_a0.70_m0.70,SCORE_pooled,8882,1.3846796606102114,1.9152582703039083
ast,RATE100_a0.05_p0.05,SELECT_2021_2022,7463,1.2314051998262363,1.6598008991465762
ast,RATE100_a0.05_p0.05,2023,4435,1.2193136899962633,1.6712400200997142
ast,RATE100_a0.05_p0.05,2024,4447,1.2103394311309505,1.6325329643049074
ast,RATE100_a0.05_p0.05,SCORE_pooled,8882,1.2148204982405726,1.6519737154898184
ast,RATE100_a0.05_p0.08,SELECT_2021_2022,7463,1.2285046607571681,1.6574880484589016
ast,RATE100_a0.05_p0.08,2023,4435,1.216163558558247,1.668274696829282
ast,RATE100_a0.05_p0.08,2024,4447,1.206025034440833,1.627462516743097
ast,RATE100_a0.05_p0.08,SCORE_pooled,8882,1.2110874476879319,1.647967381845043
ast,RATE100_a0.05_p0.10,SELECT_2021_2022,7463,1.226867662319752,1.6562327643680337
ast,RATE100_a0.05_p0.10,2023,4435,1.2143197614660286,1.6666538796055304
ast,RATE100_a0.05_p0.10,2024,4447,1.20367056218652,1.6248875072611815
ast,RATE100_a0.05_p0.10,SCORE_pooled,8882,1.2089879680415774,1.6458749693489498
ast,RATE100_a0.05_p0.15,SELECT_2021_2022,7463,1.2234742839841812,1.654064789575725
ast,RATE100_a0.05_p0.15,2023,4435,1.210710366963232,1.6636273016922998
ast,RATE100_a0.05_p0.15,2024,4447,1.1999631191723767,1.6207440779562459
ast,RATE100_a0.05_p0.15,SCORE_pooled,8882,1.205329483049031,1.6422966963538153
ast,RATE100_a0.05_p0.20,SELECT_2021_2022,7463,1.2210523438657823,1.6531068720255253
ast,RATE100_a0.05_p0.20,2023,4435,1.208113361234479,1.6618165448575637
ast,RATE100_a0.05_p0.20,2024,4447,1.1987782746674507,1.6189590558497085
ast,RATE100_a0.05_p0.20,SCORE_pooled,8882,1.2034395118803274,1.640498809542613
ast,RATE100_a0.05_p0.25,SELECT_2021_2022,7463,1.2195171593928287,1.653100557998888
ast,RATE100_a0.05_p0.25,2023,4435,1.2063530815057226,1.6610074236526617
ast,RATE100_a0.05_p0.25,2024,4447,1.1984255657284748,1.6186918305962934
ast,RATE100_a0.05_p0.25,SCORE_pooled,8882,1.202383968393651,1.6399575302868474
ast,RATE100_a0.05_p0.30,SELECT_2021_2022,7463,1.218831550595139,1.6538309159263902
ast,RATE100_a0.05_p0.30,2023,4435,1.2054656938261814,1.6610477606017202
ast,RATE100_a0.05_p0.30,2024,4447,1.1984977087664894,1.6194374141899268
ast,RATE100_a0.05_p0.30,SCORE_pooled,8882,1.201976994258466,1.640346423881847
ast,RATE100_a0.05_p0.40,SELECT_2021_2022,7463,1.2190544263632117,1.6569605346169716
ast,RATE100_a0.05_p0.40,2023,4435,1.2056540085340897,1.6632410973206067
ast,RATE100_a0.05_p0.40,2024,4447,1.1999283607275741,1.622924694687095
ast,RATE100_a0.05_p0.40,SCORE_pooled,8882,1.20278731682101,1.6431793141807076
ast,RATE100_a0.05_p0.50,SELECT_2021_2022,7463,1.2211323266143195,1.6618540936217494
ast,RATE100_a0.05_p0.50,2023,4435,1.2075992283642814,1.6677430102358652
ast,RATE100_a0.05_p0.50,2024,4447,1.202325486403492,1.6282868178422176
ast,RATE100_a0.05_p0.50,SCORE_pooled,8882,1.204958794847097,1.648106338698713
ast,RATE100_a0.05_p0.70,SELECT_2021_2022,7463,1.2281164883649978,1.6763975335084096
ast,RATE100_a0.05_p0.70,2023,4435,1.2162907098475222,1.682398448216384
ast,RATE100_a0.05_p0.70,2024,4447,1.2100101452160135,1.643608727910906
ast,RATE100_a0.05_p0.70,SCORE_pooled,8882,1.2131461848625729,1.6630904791742924
ast,RATE100_a0.08_p0.05,SELECT_2021_2022,7463,1.2340872602290416,1.663533209821973
ast,RATE100_a0.08_p0.05,2023,4435,1.221060944019339,1.672670214074772
ast,RATE100_a0.08_p0.05,2024,4447,1.2096028083848127,1.63292299896026
ast,RATE100_a0.08_p0.05,SCORE_pooled,8882,1.2153241359618363,1.6528892361629635
ast,RATE100_a0.08_p0.08,SELECT_2021_2022,7463,1.2311051335961267,1.66117939181104
ast,RATE100_a0.08_p0.08,2023,4435,1.2179815594470416,1.6698689242688238
ast,RATE100_a0.08_p0.08,2024,4447,1.2054468307840707,1.6280430141783235
ast,RATE100_a0.08_p0.08,SCORE_pooled,8882,1.211705727611393,1.6490603262610977
ast,RATE100_a0.08_p0.10,SELECT_2021_2022,7463,1.2293989862711407,1.6599023321077153
ast,RATE100_a0.08_p0.10,2023,4435,1.2162418655819702,1.668347601814248
ast,RATE100_a0.08_p0.10,2024,4447,1.2031723968082755,1.6255684147212517
ast,RATE100_a0.08_p0.10,SCORE_pooled,8882,1.209698302461432,1.6470680031436626
ast,RATE100_a0.08_p0.15,SELECT_2021_2022,7463,1.2257657233749182,1.6576989340756747
ast,RATE100_a0.08_p0.15,2023,4435,1.2129029450090367,1.6655319630184524
ast,RATE100_a0.08_p0.15,2024,4447,1.200127665835213,1.6215946636921732
ast,RATE100_a0.08_p0.15,SCORE_pooled,8882,1.2065066754204312,1.643680450216342
ast,RATE100_a0.08_p0.20,SELECT_2021_2022,7463,1.2232635738048436,1.6567274613832734
ast,RATE100_a0.08_p0.20,2023,4435,1.2106465647954125,1.663886039420821
ast,RATE100_a0.08_p0.20,2024,4447,1.199070948673461,1.6198996943394355
ast,RATE100_a0.08_p0.20,SCORE_pooled,8882,1.2048509371333636,1.6420104482496922
ast,RATE100_a0.08_p0.25,SELECT_2021_2022,7463,1.2217385154302682,1.656722188847566
ast,RATE100_a0.08_p0.25,2023,4435,1.2091880355663778,1.663208577657502
ast,RATE100_a0.08_p0.25,2024,4447,1.1987621013424972,1.6196804280536357
ast,RATE100_a0.08_p0.25,SCORE_pooled,8882,1.2039680254905394,1.641559380555167
ast,RATE100_a0.08_p0.30,SELECT_2021_2022,7463,1.2212275600898976,1.6574628391316224
ast,RATE100_a0.08_p0.30,2023,4435,1.208402857788873,1.6633571058610568
ast,RATE100_a0.08_p0.30,2024,4447,1.1988912987979494,1.6204539874638877
ast,RATE100_a0.08_p0.30,SCORE_pooled,8882,1.2036406530114987,1.642016693557998
ast,RATE100_a0.08_p0.40,SELECT_2021_2022,7463,1.2214639449871605,1.660629285490144
ast,RATE100_a0.08_p0.40,2023,4435,1.2085514035648823,1.665720169251966
ast,RATE100_a0.08_p0.40,2024,4447,1.2002060788142825,1.6239776788228282
ast,RATE100_a0.08_p0.40,SCORE_pooled,8882,1.2043731037263419,1.6449531387763972
ast,RATE100_a0.08_p0.50,SELECT_2021_2022,7463,1.2234635424469,1.66557266385909
ast,RATE100_a0.08_p0.50,2023,4435,1.210548541962591,1.670354293388687
ast,RATE100_a0.08_p0.50,2024,4447,1.2024621912892828,1.6293755305147792
ast,RATE100_a0.08_p0.50,SCORE_pooled,8882,1.2064999041057791,1.6499644538379896
ast,RATE100_a0.08_p0.70,SELECT_2021_2022,7463,1.2303374924492283,1.6802350839418632
ast,RATE100_a0.08_p0.70,2023,4435,1.2193484051225203,1.6852344290874977
ast,RATE100_a0.08_p0.70,2024,4447,1.2104565036746147,1.6447949607670538
ast,RATE100_a0.08_p0.70,SCORE_pooled,8882,1.2148964477099065,1.6651101473641468
ast,RATE100_a0.10_p0.05,SELECT_2021_2022,7463,1.2363062137490424,1.6668784315918366
ast,RATE100_a0.10_p0.05,2023,4435,1.2229617720535302,1.6747281051513374
ast,RATE100_a0.10_p0.05,2024,4447,1.2098633981985116,1.634312783154724
ast,RATE100_a0.10_p0.05,SCORE_pooled,8882,1.2164037368662675,1.654616544066995
ast,RATE100_a0.10_p0.08,SELECT_2021_2022,7463,1.233253408090468,1.6644903271543376
ast,RATE100_a0.10_p0.08,2023,4435,1.2200250708943443,1.6720212708629831
ast,RATE100_a0.10_p0.08,2024,4447,1.205854085389243,1.6295372222788091
ast,RATE100_a0.10_p0.08,SCORE_pooled,8882,1.2129300053076313,1.65088721394352
ast,RATE100_a0.10_p0.10,SELECT_2021_2022,7463,1.2315131723801487,1.6631953486880608
ast,RATE100_a0.10_p0.10,2023,4435,1.2183627990656825,1.6705585512722518
ast,RATE100_a0.10_p0.10,2024,4447,1.2038489064699294,1.6271176976441852
ast,RATE100_a0.10_p0.10,SCORE_pooled,8882,1.2110960482918347,1.648951838668124
ast,RATE100_a0.10_p0.15,SELECT_2021_2022,7463,1.2279136533265134,1.6609632295135088
ast,RATE100_a0.10_p0.15,2023,4435,1.2152873602113123,1.6678712457976437
ast,RATE100_a0.10_p0.15,2024,4447,1.20116028106097,1.6232372710931307
ast,RATE100_a0.10_p0.15,SCORE_pooled,8882,1.2082142774617546,1.6456754340426307
ast,RATE100_a0.10_p0.20,SELECT_2021_2022,7463,1.225537716909746,1.659980824104409
ast,RATE100_a0.10_p0.20,2023,4435,1.2132251819692632,1.6663298830110225
ast,RATE100_a0.10_p0.20,2024,4447,1.2002108700123661,1.6215919399362553
ast,RATE100_a0.10_p0.20,SCORE_pooled,8882,1.2067092345168513,1.6440828699618937
ast,RATE100_a0.10_p0.25,SELECT_2021_2022,7463,1.2240857198096489,1.6599761118389622
ast,RATE100_a0.10_p0.25,2023,4435,1.2118553691659157,1.665738502417014
ast,RATE100_a0.10_p0.25,2024,4447,1.1999326062054156,1.6213988510225785
ast,RATE100_a0.10_p0.25,SCORE_pooled,8882,1.2058859335787344,1.6436882424465717
ast,RATE100_a0.10_p0.30,SELECT_2021_2022,7463,1.2235816709998992,1.6607244024197283
ast,RATE100_a0.10_p0.30,2023,4435,1.21115726122119,1.6659591788860408
ast,RATE100_a0.10_p0.30,2024,4447,1.199968365234031,1.6221873164621143
ast,RATE100_a0.10_p0.30,SCORE_pooled,8882,1.2055552548650883,1.6441893475971374
ast,RATE100_a0.10_p0.40,SELECT_2021_2022,7463,1.2237236619383158,1.66391794690763
ast,RATE100_a0.10_p0.40,2023,4435,1.2114206989319265,1.6684372688981348
ast,RATE100_a0.10_p0.40,2024,4447,1.2012260654385485,1.625730063981371
ast,RATE100_a0.10_p0.40,SCORE_pooled,8882,1.2063164954704255,1.6471932323741736
ast,RATE100_a0.10_p0.50,SELECT_2021_2022,7463,1.2256460886779665,1.668897134271541
ast,RATE100_a0.10_p0.50,2023,4435,1.2133425745157524,1.6731618154668706
ast,RATE100_a0.10_p0.50,2024,4447,1.2035024993968224,1.6311475149774035
ast,RATE100_a0.10_p0.50,SCORE_pooled,8882,1.2084158897540005,1.6522598332073462
