snapshot_utc,commence_time,home_team,away_team,bookmaker,market,outcome,point,price
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,h2h,Connecticut Sun,,700
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,h2h,Las Vegas Aces,,-1100
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,spreads,Connecticut Sun,14.5,-105
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,spreads,Las Vegas Aces,-14.5,-115
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,totals,Over,168.0,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,totals,Under,168.0,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,h2h,Connecticut Sun,,600
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,h2h,Las Vegas Aces,,-1000
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,spreads,Connecticut Sun,14.5,-115
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,spreads,Las Vegas Aces,-14.5,-108
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,totals,Over,167.5,-112
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,totals,Under,167.5,-112
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,h2h,Connecticut Sun,,754
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,h2h,Las Vegas Aces,,-1200
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,spreads,Connecticut Sun,14.5,-105
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,spreads,Las Vegas Aces,-14.5,-115
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,totals,Over,168.0,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,totals,Under,168.0,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,h2h,Connecticut Sun,,754
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,h2h,Las Vegas Aces,,-1200
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,spreads,Connecticut Sun,14.5,-103
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,spreads,Las Vegas Aces,-14.5,-113
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,totals,Over,168.0,-108
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,totals,Under,168.0,-108
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,h2h,Connecticut Sun,,700
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,h2h,Las Vegas Aces,,-1200
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,spreads,Connecticut Sun,14.5,-105
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,spreads,Las Vegas Aces,-14.5,-115
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,totals,Over,167.5,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,totals,Under,167.5,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,spreads,Connecticut Sun,14.5,-105
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,spreads,Las Vegas Aces,-14.5,-115
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,totals,Over,168.0,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,totals,Under,168.0,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,h2h,Connecticut Sun,,750
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,h2h,Las Vegas Aces,,-1200
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,spreads,Connecticut Sun,14.5,-115
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,spreads,Las Vegas Aces,-14.5,-105
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,totals,Over,168.5,-110
20260820T024501Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,totals,Under,168.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,h2h,Chicago Sky,,198
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,h2h,Golden State Valkyries,,-250
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,spreads,Chicago Sky,6.5,-112
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,spreads,Golden State Valkyries,-6.5,-108
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,totals,Over,163.5,-112
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,totals,Under,163.5,-108
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,h2h,Chicago Sky,,200
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,h2h,Golden State Valkyries,,-245
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,spreads,Chicago Sky,6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,spreads,Golden State Valkyries,-6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,totals,Over,164.0,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,totals,Under,164.0,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,h2h,Chicago Sky,,195
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,h2h,Golden State Valkyries,,-238
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,spreads,Chicago Sky,6.5,-115
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,spreads,Golden State Valkyries,-6.5,-105
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,totals,Over,164.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,totals,Under,164.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,mybookieag,h2h,Chicago Sky,,193
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,mybookieag,h2h,Golden State Valkyries,,-244
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,mybookieag,spreads,Chicago Sky,6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,mybookieag,spreads,Golden State Valkyries,-6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,mybookieag,totals,Over,164.0,-110
20260820T024501Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,mybookieag,totals,Under,164.0,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,h2h,Minnesota Lynx,,-260
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,h2h,Washington Mystics,,205
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,spreads,Minnesota Lynx,-6.5,-108
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,spreads,Washington Mystics,6.5,-112
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,totals,Over,166.5,-108
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,totals,Under,166.5,-112
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,h2h,Minnesota Lynx,,-245
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,h2h,Washington Mystics,,200
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,spreads,Minnesota Lynx,-6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,spreads,Washington Mystics,6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,totals,Over,167.0,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,totals,Under,167.0,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,h2h,Minnesota Lynx,,-245
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,h2h,Washington Mystics,,200
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,spreads,Minnesota Lynx,-6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,spreads,Washington Mystics,6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,totals,Over,167.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,totals,Under,167.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,mybookieag,h2h,Minnesota Lynx,,-250
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,mybookieag,h2h,Washington Mystics,,198
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,mybookieag,spreads,Minnesota Lynx,-6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,mybookieag,spreads,Washington Mystics,6.5,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,mybookieag,totals,Over,167.0,-110
20260820T024501Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,mybookieag,totals,Under,167.0,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,h2h,Portland Fire,,-128
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,h2h,Toronto Tempo,,104
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,spreads,Portland Fire,-1.5,-114
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,spreads,Toronto Tempo,1.5,-106
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,totals,Over,186.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,totals,Under,186.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,h2h,Portland Fire,,-120
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,h2h,Toronto Tempo,,100
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,spreads,Portland Fire,-1.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,spreads,Toronto Tempo,1.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,totals,Over,185.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,totals,Under,185.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,h2h,Portland Fire,,-120
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,h2h,Toronto Tempo,,100
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,spreads,Portland Fire,-1.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,spreads,Toronto Tempo,1.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,totals,Over,185.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,totals,Under,185.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,h2h,Portland Fire,,-120
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,h2h,Toronto Tempo,,100
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,spreads,Portland Fire,-1.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,spreads,Toronto Tempo,1.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,mybookieag,h2h,Portland Fire,,-125
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,mybookieag,h2h,Toronto Tempo,,102
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,mybookieag,spreads,Portland Fire,-1.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,mybookieag,spreads,Toronto Tempo,1.5,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,mybookieag,totals,Over,186.0,-110
20260820T024501Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,mybookieag,totals,Under,186.0,-110
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,draftkings,h2h,Golden State Valkyries,,550
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,draftkings,h2h,Minnesota Lynx,,-920
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,draftkings,spreads,Golden State Valkyries,10.5,-115
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,draftkings,spreads,Minnesota Lynx,-10.5,-115
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,draftkings,totals,Over,144.5,-115
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,draftkings,totals,Under,144.5,-115
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanatics,h2h,Golden State Valkyries,,650
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanatics,h2h,Minnesota Lynx,,-1200
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanatics,spreads,Golden State Valkyries,12.5,-115
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanatics,spreads,Minnesota Lynx,-12.5,-115
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanatics,totals,Over,143.5,-120
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanatics,totals,Under,143.5,-110
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,mybookieag,h2h,Golden State Valkyries,,400
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,mybookieag,h2h,Minnesota Lynx,,-625
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,mybookieag,spreads,Golden State Valkyries,10.5,-118
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,mybookieag,spreads,Minnesota Lynx,-10.5,-111
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,mybookieag,totals,Over,153.5,-105
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,mybookieag,totals,Under,153.5,-118
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanduel,h2h,Golden State Valkyries,,680
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanduel,h2h,Minnesota Lynx,,-1400
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanduel,spreads,Golden State Valkyries,12.5,-110
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanduel,spreads,Minnesota Lynx,-12.5,-120
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanduel,totals,Over,143.5,-114
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,fanduel,totals,Under,143.5,-114
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,williamhill_us,h2h,Golden State Valkyries,,550
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,williamhill_us,h2h,Minnesota Lynx,,-900
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,williamhill_us,spreads,Golden State Valkyries,11.5,-120
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,williamhill_us,spreads,Minnesota Lynx,-11.5,-110
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,williamhill_us,totals,Over,143.5,-120
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,williamhill_us,totals,Under,143.5,-110
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betrivers,h2h,Golden State Valkyries,,510
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betrivers,h2h,Minnesota Lynx,,-1115
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betrivers,spreads,Golden State Valkyries,12.5,-121
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betrivers,spreads,Minnesota Lynx,-12.5,-115
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betrivers,totals,Over,143.5,-118
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betrivers,totals,Under,143.5,-132
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,bovada,h2h,Golden State Valkyries,,460
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,bovada,h2h,Minnesota Lynx,,-800
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,bovada,spreads,Golden State Valkyries,11.0,-120
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,bovada,spreads,Minnesota Lynx,-11.0,-110
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,bovada,totals,Over,145.0,-110
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,bovada,totals,Under,145.0,-120
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betmgm,h2h,Golden State Valkyries,,575
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betmgm,h2h,Minnesota Lynx,,-1100
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betmgm,spreads,Golden State Valkyries,11.5,-120
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betmgm,spreads,Minnesota Lynx,-11.5,-105
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betmgm,totals,Over,144.5,-110
20260820T025000Z,2026-08-20T02:08:21Z,Golden State Valkyries,Minnesota Lynx,betmgm,totals,Under,144.5,-118
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,h2h,Dallas Wings,,128
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,h2h,Indiana Fever,,-158
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,spreads,Dallas Wings,3.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,spreads,Indiana Fever,-3.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,totals,Over,185.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,totals,Under,185.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,h2h,Dallas Wings,,130
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,h2h,Indiana Fever,,-155
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,spreads,Dallas Wings,3.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,spreads,Indiana Fever,-3.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,totals,Over,185.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,totals,Under,185.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,h2h,Dallas Wings,,132
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,h2h,Indiana Fever,,-162
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,spreads,Dallas Wings,3.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,spreads,Indiana Fever,-3.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,totals,Over,186.0,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,totals,Under,186.0,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,h2h,Dallas Wings,,130
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,h2h,Indiana Fever,,-155
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,spreads,Dallas Wings,3.5,-115
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,spreads,Indiana Fever,-3.5,-105
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,totals,Over,185.5,-112
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,totals,Under,185.5,-108
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,h2h,Dallas Wings,,140
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,h2h,Indiana Fever,,-165
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,spreads,Dallas Wings,3.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,spreads,Indiana Fever,-3.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,totals,Over,185.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,totals,Under,185.5,-110
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,h2h,Dallas Wings,,132
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,h2h,Indiana Fever,,-165
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,spreads,Dallas Wings,3.5,-120
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,spreads,Indiana Fever,-3.5,-105
20260820T025000Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,totals,Over,185.5,-112
